blackout,NA,NA,NA,negative
expanded,NA,NA,NA,negative
allowed,NA,NA,NA,negative
corruption,NA,NA,NA,negative
into,NA,NA,NA,negative
market,NA,NA,NA,negative
caused,NA,NA,NA,negative
never,NA,NA,NA,negative
ending,NA,NA,NA,negative
series,NA,NA,NA,negative
accidents,NA,NA,NA,negative
fight,NA,NA,NA,negative
down,NA,NA,NA,negative
fell,NA,NA,NA,negative
fell,NA,NA,NA,negative
drop,NA,NA,NA,negative
would,NA,NA,NA,negative
improve,NA,NA,NA,negative
percent,NA,NA,NA,negative
drop,NA,NA,NA,negative
percent,NA,NA,NA,negative
drop,NA,NA,NA,negative
forbids,NA,NA,NA,negative
been,NA,NA,NA,negative
cancelled,NA,NA,NA,negative
refused,NA,NA,NA,negative
give,NA,NA,NA,negative
permission,NA,NA,NA,negative
give,green,NA,NA,negative
green,green,NA,NA,negative
light,green,NA,NA,negative
fears,more,young,NA,negative
gathering,more,young,NA,negative
more,more,young,NA,negative
than,more,young,NA,negative
young,more,young,NA,negative
people,more,young,NA,negative
never,NA,NA,NA,negative
agreed,NA,NA,NA,negative
refused,NA,NA,NA,negative
participate,NA,NA,NA,negative
over,NA,NA,NA,negative
funds,NA,NA,NA,negative
erupted,NA,NA,NA,negative
unauthorised,unauthoris,NA,NA,negative
falls,NA,NA,NA,negative
gets,late,NA,NA,negative
late,late,NA,NA,negative
wakeup,late,NA,NA,negative
call,late,NA,NA,negative
move,late,NA,NA,negative
into,late,NA,NA,negative
fina,late,NA,NA,negative
missed,NA,NA,NA,negative
wake,NA,NA,NA,negative
call,NA,NA,NA,negative
beat,NA,NA,NA,negative
eliminated,NA,NA,NA,negative
beat,NA,NA,NA,negative
injuring,NA,NA,NA,negative
injures,NA,NA,NA,negative
ended,bad,NA,NA,negative
week,bad,NA,NA,negative
crashing,bad,NA,NA,negative
furious,furiou,NA,NA,negative
will,easi,NA,NA,negative
allow,easi,NA,NA,negative
williams,easi,NA,NA,negative
team,easi,NA,NA,negative
mate,easi,NA,NA,negative
damon,easi,NA,NA,negative
hill,easi,NA,NA,negative
easy,easi,NA,NA,negative
world,easi,NA,NA,negative
drivers,easi,NA,NA,negative
championship,easi,NA,NA,negative
struggle,NA,NA,NA,negative
learn,NA,NA,NA,negative
frustrated,NA,NA,NA,negative
down,NA,NA,NA,negative
dismissed,NA,NA,NA,negative
rallied,NA,NA,NA,negative
past,NA,NA,NA,negative
uncharacteristically,errat,NA,NA,negative
erratic,errat,NA,NA,negative
hate,NA,NA,NA,negative
upsets,NA,NA,NA,negative
upset,NA,NA,NA,negative
beat,NA,NA,NA,negative
beat,NA,NA,NA,negative
beat,NA,NA,NA,negative
beat,NA,NA,NA,negative
suspended,NA,NA,NA,negative
force,NA,NA,NA,negative
suspension,NA,NA,NA,negative
interrupted,NA,NA,NA,negative
despairs,NA,NA,NA,negative
left,NA,NA,NA,negative
despairing,NA,NA,NA,negative
worst,worst,NA,NA,negative
performance,worst,NA,NA,negative
poor,poor,NA,NA,negative
submerged,NA,NA,NA,negative
creek,NA,NA,NA,negative
without,NA,NA,NA,negative
paddle,NA,NA,NA,negative
submerged,faint,improb,NA,negative
faint,faint,improb,NA,negative
chance,faint,improb,NA,negative
england,faint,improb,NA,negative
fighting,faint,improb,NA,negative
their,faint,improb,NA,negative
back,faint,improb,NA,negative
into,faint,improb,NA,negative
improbable,faint,improb,NA,negative
winning,faint,improb,NA,negative
positio,faint,improb,NA,negative
omens,NA,NA,NA,negative
looked,NA,NA,NA,negative
distinctly,NA,NA,NA,negative
unpromising,NA,NA,NA,negative
crash,NA,NA,NA,negative
halts,NA,NA,NA,negative
flow,NA,NA,NA,negative
held,NA,NA,NA,negative
halted,NA,NA,NA,negative
fell,sixth,NA,NA,negative
short,sixth,NA,NA,negative
becoming,sixth,NA,NA,negative
sixth,sixth,NA,NA,negative
pakistan,sixth,NA,NA,negative
batsman,sixth,NA,NA,negative
tightened,NA,NA,NA,negative
screws,NA,NA,NA,negative
defeated,NA,NA,NA,negative
suffered,fourth,success,NA,negative
fourth,fourth,success,NA,negative
successive,fourth,success,NA,negative
defeat,fourth,success,NA,negative
beat,NA,NA,NA,negative
defeat,NA,NA,NA,negative
beating,NA,NA,NA,negative
upset,NA,NA,NA,negative
weakened,NA,NA,NA,negative
beat,NA,NA,NA,negative
beat,NA,NA,NA,negative
beat,NA,NA,NA,negative
troubled,troubl,NA,NA,negative
project,troubl,NA,NA,negative
dipped,NA,NA,NA,negative
just,NA,NA,NA,negative
percent,NA,NA,NA,negative
skirmish,NA,NA,NA,negative
against,NA,NA,NA,negative
injunction,NA,NA,NA,negative
embroiled,critic,legal,NA,negative
critical,critic,legal,NA,negative
legal,critic,legal,NA,negative
battle,critic,legal,NA,negative
extracted,NA,NA,NA,negative
injunction,NA,NA,NA,negative
disputing,NA,NA,NA,negative
resisting,NA,NA,NA,negative
braced,NA,NA,NA,negative
faces,regulatori,NA,NA,negative
regulatory,regulatori,NA,NA,negative
hurdles,regulatori,NA,NA,negative
appeal,NA,NA,NA,negative
against,NA,NA,NA,negative
reeling,NA,NA,NA,negative
from,NA,NA,NA,negative
series,NA,NA,NA,negative
messy,NA,NA,NA,negative
scandals,NA,NA,NA,negative
divorces,NA,NA,NA,negative
diminshed,NA,NA,NA,negative
individual,individu,horrend,NA,negative
instances,individu,horrend,NA,negative
horrendous,individu,horrend,NA,negative
behaviour,individu,horrend,NA,negative
urged,trampl,local,NA,negative
news,trampl,local,NA,negative
media,trampl,local,NA,negative
sunday,trampl,local,NA,negative
against,trampl,local,NA,negative
trampling,trampl,local,NA,negative
local,trampl,local,NA,negative
feelings,trampl,local,NA,negative
underfoot,trampl,local,NA,negative
when,trampl,local,NA,negative
covering,trampl,local,NA,negative
such,trampl,local,NA,negative
story,trampl,local,NA,negative
were,NA,NA,NA,negative
wounded,NA,NA,NA,negative
acquired,NA,NA,NA,negative
reputation,NA,NA,NA,negative
trouble,NA,NA,NA,negative
underperforming,NA,NA,NA,negative
theyre,mad,NA,NA,negative
hell,mad,NA,NA,negative
fell,NA,NA,NA,negative
fell,NA,NA,NA,negative
percent,NA,NA,NA,negative
lost,NA,NA,NA,negative
markets,nervou,NA,NA,negative
nervous,nervou,NA,NA,negative
slipped,NA,NA,NA,negative
nearly,NA,NA,NA,negative
pfennig,NA,NA,NA,negative
subdued,NA,NA,NA,negative
depressing,depress,NA,NA,negative
effect,depress,NA,NA,negative
growing,NA,NA,NA,negative
uncertainty,NA,NA,NA,negative
ends,new,NA,NA,negative
sharply,new,NA,NA,negative
down,new,NA,NA,negative
jitters,new,NA,NA,negative
ended,european,NA,NA,negative
european,european,NA,NA,negative
trading,european,NA,NA,negative
sharply,european,NA,NA,negative
down,european,NA,NA,negative
social,social,NA,NA,negative
unrest,social,NA,NA,negative
tough,tough,NA,NA,negative
autumn,tough,NA,NA,negative
depressed,depress,NA,NA,negative
mood,depress,NA,NA,negative
disappointed,NA,NA,NA,negative
pessimistic,pessimist,NA,NA,negative
expected,NA,NA,NA,negative
troubles,NA,NA,NA,negative
feared,NA,NA,NA,negative
weaken,NA,NA,NA,negative
slow,slow,NA,NA,negative
weakened,NA,NA,NA,negative
fell,NA,NA,NA,negative
starting,NA,NA,NA,negative
lose,NA,NA,NA,negative
momentum,NA,NA,NA,negative
rattled,NA,NA,NA,negative
added,econom,NA,NA,negative
countrys,econom,NA,NA,negative
economic,econom,NA,NA,negative
worries,econom,NA,NA,negative
diving,low,NA,NA,negative
month,low,NA,NA,negative
declined,NA,NA,NA,negative
fell,NA,NA,NA,negative
depressed,NA,NA,NA,negative
brussels,NA,NA,NA,negative
contention,NA,NA,NA,negative
could,spiral,NA,NA,negative
start,spiral,NA,NA,negative
spiralling,spiral,NA,NA,negative
subsidies,spiral,NA,NA,negative
harden,NA,NA,NA,negative
hardened,NA,NA,NA,negative
threatened,NA,NA,NA,negative
tussle,NA,NA,NA,negative
began,NA,NA,NA,negative
disappointing,disappoint,NA,NA,negative
growth,disappoint,NA,NA,negative
limited,limit,NA,NA,negative
expansion,limit,NA,NA,negative
hurts,NA,NA,NA,negative
blamed,NA,NA,NA,negative
percent,NA,NA,NA,negative
slump,NA,NA,NA,negative
sharply,NA,NA,NA,negative
below,NA,NA,NA,negative
dropped,NA,NA,NA,negative
found,guilti,NA,NA,negative
guilty,guilti,NA,NA,negative
weaker,weaker,lower,NA,negative
dollar,weaker,lower,NA,negative
bunds,weaker,lower,NA,negative
lower,weaker,lower,NA,negative
wall,weaker,lower,NA,negative
street,weaker,lower,NA,negative
slump,NA,NA,NA,negative
rise,NA,NA,NA,negative
slumped,NA,NA,NA,negative
ended,NA,NA,NA,negative
down,NA,NA,NA,negative
beat,NA,NA,NA,negative
against,NA,NA,NA,negative
refused,NA,NA,NA,negative
work,NA,NA,NA,negative
declares,NA,NA,NA,negative
bankruptcy,NA,NA,NA,negative
falls,NA,NA,NA,negative
through,NA,NA,NA,negative
fell,NA,NA,NA,negative
through,NA,NA,NA,negative
filed,NA,NA,NA,negative
chapter,NA,NA,NA,negative
bankruptcy,NA,NA,NA,negative
protection,NA,NA,NA,negative
called,NA,NA,NA,negative
warned,NA,NA,NA,negative
tuesday,NA,NA,NA,negative
tension,NA,NA,NA,negative
conflicts,NA,NA,NA,negative
protest,NA,NA,NA,negative
against,NA,NA,NA,negative
warned,like,NA,NA,negative
tuesday,like,NA,NA,negative
protests,like,NA,NA,negative
including,like,NA,NA,negative
likely,like,NA,NA,negative
strike,like,NA,NA,negative
over,like,NA,NA,negative
cuts,like,NA,NA,negative
weakened,NA,NA,NA,negative
started,NA,NA,NA,negative
week,NA,NA,NA,negative
badly,NA,NA,NA,negative
slipping,NA,NA,NA,negative
percent,NA,NA,NA,negative
european,NA,NA,NA,negative
upmarket,NA,NA,NA,negative
threat,NA,NA,NA,negative
repurcussions,big,NA,NA,negative
bloated,bloat,complac,NA,negative
prices,bloat,complac,NA,negative
workforces,bloat,complac,NA,negative
complacent,bloat,complac,NA,negative
management,bloat,complac,NA,negative
tend,NA,NA,NA,negative
give,NA,NA,NA,negative
ghost,NA,NA,NA,negative
pretty,NA,NA,NA,negative
quickly,NA,NA,NA,negative
suspends,NA,NA,NA,negative
disciplined,NA,NA,NA,negative
failed,due,NA,NA,negative
with,due,NA,NA,negative
skill,due,NA,NA,negative
care,due,NA,NA,negative
diligence,due,NA,NA,negative
started,disciplinari,NA,NA,negative
disciplinary,disciplinari,NA,NA,negative
action,disciplinari,NA,NA,negative
against,disciplinari,NA,NA,negative
stacking,unauthoris,NA,NA,negative
billion,unauthoris,NA,NA,negative
unauthorised,unauthoris,NA,NA,negative
trading,unauthoris,NA,NA,negative
losses,unauthoris,NA,NA,negative
which,unauthoris,NA,NA,negative
crippled,unauthoris,NA,NA,negative
already,NA,NA,NA,negative
uncertainty,NA,NA,NA,negative
started,NA,NA,NA,negative
week,NA,NA,NA,negative
badly,NA,NA,NA,negative
slipping,NA,NA,NA,negative
percent,NA,NA,NA,negative
down,NA,NA,NA,negative
declined,NA,NA,NA,negative
falling,NA,NA,NA,negative
most,NA,NA,NA,negative
unsettled,NA,NA,NA,negative
lower,NA,NA,NA,negative
retrenched,NA,NA,NA,negative
yield,NA,NA,NA,negative
creeping,NA,NA,NA,negative
back,NA,NA,NA,negative
poor,poor,NA,NA,negative
performance,poor,NA,NA,negative
were,unabl,friday,high,negative
unable,unabl,friday,high,negative
hold,unabl,friday,high,negative
fridays,unabl,friday,high,negative
record,unabl,friday,high,negative
closing,unabl,friday,high,negative
high,unabl,friday,high,negative
start,weaker,NA,NA,negative
weaker,weaker,NA,NA,negative
started,NA,NA,NA,negative
sharply,NA,NA,NA,negative
lower,NA,NA,NA,negative
disappointing,disappoint,NA,NA,negative
performance,disappoint,NA,NA,negative
sparked,earli,NA,NA,negative
early,earli,NA,NA,negative
markdown,earli,NA,NA,negative
armed,other,NA,NA,negative
with,other,NA,NA,negative
grenades,other,NA,NA,negative
possibly,other,NA,NA,negative
other,other,NA,NA,negative
explosives,other,NA,NA,negative
became,angri,NA,NA,negative
angry,angri,NA,NA,negative
take,fastest,NA,NA,negative
issue,fastest,NA,NA,negative
with,fastest,NA,NA,negative
world,fastest,NA,NA,negative
fastest,fastest,NA,NA,negative
title,fastest,NA,NA,negative
mounting,u,world,fastest,negative
campaign,u,world,fastest,negative
strip,u,world,fastest,negative
sprinter,u,world,fastest,negative
michael,u,world,fastest,negative
johnson,u,world,fastest,negative
title,u,world,fastest,negative
worlds,u,world,fastest,negative
fastest,u,world,fastest,negative
involved,lengthi,NA,NA,negative
lengthy,lengthi,NA,NA,negative
battle,lengthi,NA,NA,negative
rejected,NA,NA,NA,negative
sacked,NA,NA,NA,negative
accepted,NA,NA,NA,negative
firing,NA,NA,NA,negative
sacks,NA,NA,NA,negative
selloff,irregular,NA,NA,negative
irregular,irregular,NA,NA,negative
press,irregular,NA,NA,negative
lacked,NA,NA,NA,negative
vision,NA,NA,NA,negative
irregula,NA,NA,NA,negative
inadequately,NA,NA,NA,negative
planned,NA,NA,NA,negative
failed,NA,NA,NA,negative
consistently,NA,NA,NA,negative
represent,NA,NA,NA,negative
disputed,NA,NA,NA,negative
lowering,NA,NA,NA,negative
beat,NA,NA,NA,negative
declines,NA,NA,NA,negative
agreed,guilti,NA,NA,negative
plead,guilti,NA,NA,negative
guilty,guilti,NA,NA,negative
admitted,worldwid,NA,NA,negative
conspiring,worldwid,NA,NA,negative
prices,worldwid,NA,NA,negative
eliminate,worldwid,NA,NA,negative
competition,worldwid,NA,NA,negative
worldwide,worldwid,NA,NA,negative
market,worldwid,NA,NA,negative
lysine,worldwid,NA,NA,negative
animal,worldwid,NA,NA,negative
feed,worldwid,NA,NA,negative
supplement,worldwid,NA,NA,negative
left,irreconcil,NA,NA,negative
irreconcilable,irreconcil,NA,NA,negative
differences,irreconcil,NA,NA,negative
lays,NA,NA,NA,negative
laid,NA,NA,NA,negative
recalled,NA,NA,NA,negative
just,NA,NA,NA,negative
didnt,NA,NA,NA,negative
make,NA,NA,NA,negative
sense,NA,NA,NA,negative
focus,NA,NA,NA,negative
falling,NA,NA,NA,negative
pipeline,NA,NA,NA,negative
gold,NA,NA,NA,negative
issues,NA,NA,NA,negative
giving,NA,NA,NA,negative
back,NA,NA,NA,negative
some,NA,NA,NA,negative
gains,NA,NA,NA,negative
lost,NA,NA,NA,negative
close,NA,NA,NA,negative
higher,NA,NA,NA,negative
fell,NA,NA,NA,negative
fell,NA,NA,NA,negative
shed,NA,NA,NA,negative
lower,NA,NA,NA,negative
lost,NA,NA,NA,negative
defends,NA,NA,NA,negative
defended,NA,NA,NA,negative
locked,NA,NA,NA,negative
horns,NA,NA,NA,negative
insolvent,insolv,NA,NA,negative
deadline,NA,NA,NA,negative
looms,NA,NA,NA,negative
threatens,NA,NA,NA,negative
throw,NA,NA,NA,negative
recovery,NA,NA,NA,negative
plan,NA,NA,NA,negative
track,NA,NA,NA,negative
freeze,NA,NA,NA,negative
declares,NA,NA,NA,negative
bankruptcy,NA,NA,NA,negative
falls,NA,NA,NA,negative
through,NA,NA,NA,negative
efforts,NA,NA,NA,negative
sell,NA,NA,NA,negative
ailing,NA,NA,NA,negative
company,NA,NA,NA,negative
fell,NA,NA,NA,negative
through,NA,NA,NA,negative
stake,NA,NA,NA,negative
claims,NA,NA,NA,negative
threatens,NA,NA,NA,negative
argue,NA,NA,NA,negative
could,NA,NA,NA,negative
eventually,NA,NA,NA,negative
lead,NA,NA,NA,negative
collapse,NA,NA,NA,negative
fell,NA,NA,NA,negative
slightly,NA,NA,NA,negative
disappointed,NA,NA,NA,negative
growing,NA,NA,NA,negative
pressure,NA,NA,NA,negative
reported,real,NA,NA,negative
million,real,NA,NA,negative
real,real,NA,NA,negative
loss,real,NA,NA,negative
operations,NA,NA,NA,negative
lost,NA,NA,NA,negative
higher,higher,NA,NA,negative
than,higher,NA,NA,negative
expected,higher,NA,NA,negative
losses,higher,NA,NA,negative
closure,NA,NA,NA,negative
which,NA,NA,NA,negative
said,NA,NA,NA,negative
harmed,NA,NA,NA,negative
sees,NA,NA,NA,negative
some,NA,NA,NA,negative
escalation,NA,NA,NA,negative
easing,NA,NA,NA,negative
tensions,NA,NA,NA,negative
over,NA,NA,NA,negative
disputed,NA,NA,NA,negative
subsidies,NA,NA,NA,negative
state,NA,NA,NA,negative
saxony,NA,NA,NA,negative
file,NA,NA,NA,negative
complaint,NA,NA,NA,negative
study,NA,NA,NA,negative
appeal,NA,NA,NA,negative
against,NA,NA,NA,negative
disgraced,NA,NA,NA,negative
sentenced,mutini,NA,NA,negative
death,mutini,NA,NA,negative
charges,mutini,NA,NA,negative
mutiny,mutini,NA,NA,negative
treason,mutini,NA,NA,negative
studying,NA,NA,NA,negative
ways,NA,NA,NA,negative
challenge,NA,NA,NA,negative
appeal,NA,NA,NA,negative
against,NA,NA,NA,negative
preparing,NA,NA,NA,negative
challenge,NA,NA,NA,negative
some,foreign,NA,NA,negative
foreign,foreign,NA,NA,negative
investors,foreign,NA,NA,negative
have,foreign,NA,NA,negative
been,foreign,NA,NA,negative
shrink,NA,NA,NA,negative
stem,NA,NA,NA,negative
against,other,same,NA,negative
each,other,same,NA,negative
other,other,same,NA,negative
same,other,same,NA,negative
business,other,same,NA,negative
sparks,racist,NA,NA,negative
racist,racist,NA,NA,negative
charge,racist,NA,NA,negative
accused,NA,NA,NA,negative
viewers,NA,NA,NA,negative
promoting,NA,NA,NA,negative
racism,NA,NA,NA,negative
protested,NA,NA,NA,negative
misconstrued,NA,NA,NA,negative
disturbing,disturb,NA,NA,negative
drew,NA,NA,NA,negative
complaints,NA,NA,NA,negative
from,NA,NA,NA,negative
viewers,NA,NA,NA,negative
restricted,NA,NA,NA,negative
growing,public,demon,NA,negative
public,public,demon,NA,negative
concern,public,demon,NA,negative
about,public,demon,NA,negative
demonic,public,demon,NA,negative
images,public,demon,NA,negative
advertising,public,demon,NA,negative
distress,NA,NA,NA,negative
scary,scari,NA,NA,negative
were,NA,NA,NA,negative
days,NA,NA,NA,negative
highs,NA,NA,NA,negative
retreated,NA,NA,NA,negative
down,NA,NA,NA,negative
ended,weaker,NA,NA,negative
weaker,weaker,NA,NA,negative
announced,NA,NA,NA,negative
plans,NA,NA,NA,negative
downward,downward,NA,NA,negative
correction,downward,NA,NA,negative
pares,NA,NA,NA,negative
gains,NA,NA,NA,negative
signs,NA,NA,NA,negative
that,NA,NA,NA,negative
rally,NA,NA,NA,negative
could,NA,NA,NA,negative
losing,NA,NA,NA,negative
momentum,NA,NA,NA,negative
possible,possibl,NA,NA,negative
damage,possibl,NA,NA,negative
aroused,NA,NA,NA,negative
worries,NA,NA,NA,negative
shortage,avail,NA,NA,negative
quality,avail,NA,NA,negative
coffee,avail,NA,NA,negative
available,avail,NA,NA,negative
immediate,immedi,NA,NA,negative
concern,immedi,NA,NA,negative
losses,NA,NA,NA,negative
weakness,NA,NA,NA,negative
lower,NA,NA,NA,negative
muted,NA,NA,NA,negative
ongoing,ongo,NA,NA,negative
weakness,ongo,NA,NA,negative
lower,lower,NA,NA,negative
close,lower,NA,NA,negative
underpinned,NA,NA,NA,negative
closing,lower,NA,NA,negative
lower,lower,NA,NA,negative
skimmed,NA,NA,NA,negative
points,NA,NA,NA,negative
ends,NA,NA,NA,negative
lower,NA,NA,NA,negative
losses,NA,NA,NA,negative
weakness,NA,NA,NA,negative
kept,NA,NA,NA,negative
held,NA,NA,NA,negative
series,NA,NA,NA,negative
strikes,NA,NA,NA,negative
dispute,NA,NA,NA,negative
over,NA,NA,NA,negative
have,short,NA,NA,negative
staged,short,NA,NA,negative
short,short,NA,NA,negative
stoppages,short,NA,NA,negative
been,NA,NA,NA,negative
affected,NA,NA,NA,negative
disputes,NA,NA,NA,negative
reasonable,reason,NA,NA,negative
risk,reason,NA,NA,negative
that,reason,NA,NA,negative
happening,reason,NA,NA,negative
grounds,NA,NA,NA,negative
objections,NA,NA,NA,negative
forced,NA,NA,NA,negative
call,NA,NA,NA,negative
denied,NA,NA,NA,negative
objected,NA,NA,NA,negative
utterly,NA,NA,NA,negative
refused,NA,NA,NA,negative
rejected,NA,NA,NA,negative
vowed,NA,NA,NA,negative
fight,NA,NA,NA,negative
shuns,NA,NA,NA,negative
rebuff,NA,NA,NA,negative
back,NA,NA,NA,negative
rampage,NA,NA,NA,negative
wiped,NA,NA,NA,negative
flat,flat,NA,NA,negative
down,NA,NA,NA,negative
ecological,ecolog,NA,NA,negative
warfare,ecolog,NA,NA,negative
broken,ecolog,NA,NA,negative
striking,NA,NA,NA,negative
seen,new,NA,NA,negative
business,new,NA,NA,negative
risk,new,NA,NA,negative
targeted,NA,NA,NA,negative
target,NA,NA,NA,negative
were,NA,NA,NA,negative
wounded,NA,NA,NA,negative
riots,NA,NA,NA,negative
would,NA,NA,NA,negative
excluded,NA,NA,NA,negative
from,NA,NA,NA,negative
championship,NA,NA,NA,negative
infuriated,NA,NA,NA,negative
slipped,NA,NA,NA,negative
sharply,NA,NA,NA,negative
weakening,industri,NA,NA,negative
franc,industri,NA,NA,negative
fears,industri,NA,NA,negative
industrial,industri,NA,NA,negative
unrest,industri,NA,NA,negative
recent,recent,onlin,NA,negative
